State,Season,pH_Level,Turbidity_NTU,Nitrate_mgL,Bacteria_Count_CFU,Rainfall_mm,Temp_C,Outbreak_Risk
Sikkim,Winter,6.417670350166948,3.508536628622581,48.60430535971307,285.0333163877016,126.06007015907797,33.22840887380836,0
Sikkim,Monsoon,7.778188922516307,6.1398133644509585,47.78262749025725,1076.1932385568239,609.1740137911572,32.00447250045193,1
Sikkim,Monsoon,7.440289663695226,7.040652887578265,36.99034113865508,4636.31109423709,651.6168545521673,23.208199546648103,1
Sikkim,Pre-Monsoon,7.214212789760863,3.312990502132533,2.046969160234813,515.2999055391399,23.62258672723793,15.40676504236014,0
Arunachal Pradesh,Monsoon,7.172363482363806,9.823930988243688,39.31351886375673,4557.829480521921,358.45394240168446,30.359694521270473,1
Tripura,Post-Monsoon,8.287574176407901,0.8618010739071265,9.61007287090554,635.7527610022927,114.43304538086579,24.911917705632696,0
Meghalaya,Post-Monsoon,7.39293736434596,0.5522177000318663,25.623785497044622,476.94533476102004,48.56210659587202,21.151995246829806,0
Assam,Winter,8.439004037516764,2.9956236155102545,17.319018615461847,504.76331437342884,80.2216356049245,20.992281811155102,0
Arunachal Pradesh,Monsoon,6.7671439179335255,10.273840755804642,23.17532873094962,2316.569859770626,746.9191367987687,32.178564440117626,1
Assam,Post-Monsoon,7.9787867767266745,2.8955792044524524,20.80436333726596,212.7569723802753,101.54859148231225,20.260471249531207,0
Sikkim,Monsoon,6.117225171369241,12.570372246537907,15.195174033929426,2958.9544378632454,636.1837578734458,26.243532200229716,1
Nagaland,Post-Monsoon,6.054377164224385,3.4915233235092575,16.98733263842735,291.0652762667259,76.15297993156832,26.122700141087016,0
Meghalaya,Post-Monsoon,6.791586216256343,3.709324953279076,6.957651191321668,579.695314165745,54.49807983238707,30.41874126891159,0
Arunachal Pradesh,Post-Monsoon,6.513852024605731,3.595206870974979,43.290238740047734,140.95891597250258,95.88610741901643,18.857282669531326,0
Sikkim,Winter,6.412508605018081,2.663742312909859,15.789260328218207,234.52067172647278,94.93398843829387,16.494946303860548,0
Sikkim,Pre-Monsoon,6.097036355366087,1.4524426059593858,35.394593577432,290.32729414613027,108.28818280252861,32.629048326420914,0
Manipur,Monsoon,7.619218118246366,5.681181354568746,42.32769413771463,4389.843508074045,765.1789003457152,27.93542166228793,1
Nagaland,Pre-Monsoon,7.0811362927099735,1.8086555405746532,29.022634033514166,711.7776009724853,149.9484240798627,31.711456363133117,0
Meghalaya,Winter,6.352864206333591,3.9877974414091293,23.001007741783834,388.6307845775069,72.19189718799531,29.638127564771494,0
Mizoram,Monsoon,6.254169600171692,6.02428872195691,8.637861262499879,1946.2791666462829,347.00831580671377,24.683987805429304,1
Mizoram,Monsoon,7.778784601364633,7.968781645269994,6.64617744564997,3058.3225548600667,781.0889935935206,17.67653416065128,1
Tripura,Monsoon,8.170806005568338,14.545912487083934,43.814196892516755,4919.513113604385,726.5424649851379,15.530110068776896,1
Nagaland,Winter,7.105695638784748,0.8616398935606304,23.36595968476501,137.17591401353098,40.12740064399371,20.933282873052406,0
Arunachal Pradesh,Monsoon,8.286593772913388,10.793444638121272,45.04933006398478,3516.8229778821715,560.9202666256564,19.520457109697695,1
Manipur,Pre-Monsoon,7.406591406670043,3.3806483160990064,0.49287872280325273,583.0076192946296,99.42395923974325,17.974444728535413,0
Assam,Post-Monsoon,7.320103767007394,1.4056453635367119,18.96991328815764,487.16057790155867,52.201930705096494,28.252470270787605,0
Manipur,Pre-Monsoon,8.316810575798979,2.1282643723096317,14.347836493970012,234.4640414725277,91.83836442541208,33.69149353295032,0
Manipur,Post-Monsoon,8.129404626290896,1.4882782149868794,22.90641770068208,73.18863424890338,126.9275404977228,30.162920405857474,0
Tripura,Post-Monsoon,8.250065835714576,2.108413099811184,48.69811564550833,27.30073653425832,12.914107131134829,26.186978247895087,0
Manipur,Winter,6.408369237866738,1.4425828038377186,33.46174324245254,754.061244761706,100.18643280331044,24.36740193734877,0
Meghalaya,Pre-Monsoon,7.045704062635183,1.578729505579665,38.884414827683536,591.8051196238614,96.345463185754,34.54033973991005,0
Meghalaya,Monsoon,7.4303283697955385,5.147336176077554,7.5071777660624175,2004.360847031613,443.9397601968951,32.55339475883375,1
Arunachal Pradesh,Monsoon,7.036389982608706,9.348533221235034,48.395756450240626,1760.5814966882167,325.89742702687886,33.300287574056064,1
Assam,Winter,6.215384275178664,1.4943743652004906,34.32882933552717,126.5885687779687,148.4851106431642,21.120130327753152,0
Manipur,Post-Monsoon,7.379354623560286,2.9884783161132096,49.95560359611132,434.22660034608924,78.52104534615867,25.611268974248183,0
Arunachal Pradesh,Pre-Monsoon,6.679354526224949,2.133372947907257,49.367023156955575,438.3651916467583,16.766209572092674,31.402833973239662,0
Meghalaya,Monsoon,7.800325903501339,14.53640767854048,40.244647013999206,1267.4179136695952,409.8526347174955,31.119375199688193,1
Arunachal Pradesh,Winter,8.266332368782775,0.7186450119593859,43.52335733737721,214.2415035700833,73.51038677069401,23.75913257156773,0
Manipur,Pre-Monsoon,7.4177711651094445,1.8637970515501356,24.051150825823626,564.2744535198652,143.51508867230504,22.468474941078902,0
Meghalaya,Winter,6.276252989929027,1.1104928462012493,17.73625621821847,575.6386786802952,47.42559411499685,30.03596913399567,0
Sikkim,Pre-Monsoon,7.400921293031162,3.0449028804307456,7.5952437613203525,392.2619865730352,55.36582437002062,24.352434032720907,0
Nagaland,Monsoon,7.028702499373278,9.36077494083261,7.322152847840075,1562.6116568979908,734.2075253320362,31.619128706669606,1
Mizoram,Winter,7.5013560164984,1.8542338519354742,9.15171626306469,205.21747294543633,43.332911115066544,27.003699869256607,0
Nagaland,Winter,7.526655436186941,2.6045655476957417,15.356915470583433,733.2890493899879,44.04819007053833,29.904574244002855,0
Sikkim,Pre-Monsoon,6.5589992889551265,0.854492562666842,2.2679067622528692,239.86862774874092,103.28276181642485,16.467038559619517,0
Assam,Pre-Monsoon,7.199259222658111,2.0832781626120713,2.2722975708845183,265.02389372122974,127.7520690606691,30.142850599318344,0
Arunachal Pradesh,Monsoon,6.003144885714299,5.491379255407768,7.970232244282988,2856.798815999198,590.2140039779121,32.630513745977034,1
Mizoram,Pre-Monsoon,8.151047648160096,3.988113807444309,48.30049321113166,344.0431633172441,43.55954536561741,19.807534629473373,0
Nagaland,Post-Monsoon,7.7471884337190255,2.4925806729418416,46.18500968055187,768.857407917439,49.06943546324949,26.248510829061892,0
Assam,Pre-Monsoon,8.299804280486764,3.6001947115436455,2.4837396767910414,139.6105446018684,105.05131586376092,33.82802633513175,0
Tripura,Post-Monsoon,7.758753032466239,2.714355037234334,12.034438678541004,509.2640160555135,78.42525481555415,30.987762648320697,0
Mizoram,Monsoon,7.25876764748468,8.24998758420454,5.292837008168427,1177.7810645819425,782.6118626870139,18.49939050613028,1
Sikkim,Pre-Monsoon,8.430802341820284,2.7305454342570314,45.74131975154117,86.56781900456389,105.79019968650502,19.865641500459937,0
Arunachal Pradesh,Winter,7.938586558153463,3.669936201429702,47.057651332511625,92.75856865467004,18.11639978517262,32.922590613591105,0
Meghalaya,Pre-Monsoon,7.5361591226528555,2.4265709995715308,13.542385585044126,500.10900899959205,92.87992700126877,33.873118591550686,0
Sikkim,Pre-Monsoon,6.458572394939729,2.387614219781532,49.43804190915013,772.253311173214,58.55083656485873,31.42029674095221,0
Mizoram,Pre-Monsoon,6.91013090653156,1.9683998841753994,24.556648780468095,733.3196444605392,46.20914125436016,28.124834145766737,0
Sikkim,Pre-Monsoon,7.987003543988775,3.722926102253988,20.744624773223887,287.64479712768326,139.8924012826105,28.943156914595228,0
Assam,Monsoon,7.296892638380893,14.405834919629644,33.02167223096146,2038.9211307784124,749.2664959244837,16.172075360980223,1
Arunachal Pradesh,Monsoon,7.529034239726961,10.284114147578583,33.51509194676207,3818.23419000057,705.8806320673891,31.016173389968436,1
Assam,Post-Monsoon,6.068967300077698,3.9524501383631954,19.505858429012875,695.2804472817514,21.461556963437147,28.34580015757198,0
Arunachal Pradesh,Post-Monsoon,8.382817868442272,1.7521604476600654,7.202411151449745,476.3270434749246,130.24713987593174,24.335584728332073,0
Meghalaya,Winter,6.1188128449236014,3.732031610582066,44.72363036146476,414.6854124957445,84.98298455154928,30.138632455216907,0
Sikkim,Monsoon,8.008029854525944,14.332382586321389,5.454430557468659,3444.634564539871,591.5177117260712,19.482345173623187,1
Manipur,Post-Monsoon,8.353971157584475,3.4422571330725202,13.796794269268492,689.9947820356473,20.956770537692098,23.431457500940905,0
Meghalaya,Pre-Monsoon,7.85206851576825,1.4446121918293382,36.66293637697164,223.97064293589355,101.93777798260797,22.922108498067203,0
Sikkim,Monsoon,8.382725877394039,5.171748187421963,8.494175394674802,3827.8995468778767,726.5722600399674,33.763148559778344,1
Sikkim,Monsoon,8.123683629341745,12.880123131554203,0.4319931542601019,1293.840382526203,450.34153644776575,31.378097120259326,1
Tripura,Monsoon,6.649517534193617,8.540964801103405,34.75969994054737,2933.146625878838,551.8522115067307,15.104724936396593,1
Manipur,Winter,7.615126279039551,2.2839686665167487,4.88310044557056,648.9170892080701,99.7657060295934,21.23180738889317,0
Sikkim,Winter,6.014580383560985,2.1936157212503105,42.80051624335483,490.852476157019,23.530246622279158,34.51137295955469,0
Arunachal Pradesh,Monsoon,6.2829939731895,12.955174115134579,14.425492138831991,1407.7622972824734,481.45227802559094,19.605878460249734,1
Assam,Pre-Monsoon,6.627400271673933,2.5147309279169794,18.493431509260667,762.951351035709,88.12748877631314,33.748542797581194,0
Assam,Post-Monsoon,7.675585131224141,3.6011364680810067,13.613866546086683,741.5327266154484,113.14503309125992,17.068653411441893,0
Meghalaya,Monsoon,8.023873242764893,11.146425900828914,24.222966423625493,952.8215575363608,659.5481849004368,19.91596926874664,1
Sikkim,Post-Monsoon,6.185663615052374,3.605677252716581,21.752747210637285,264.85609887486663,75.57787467722913,32.974129884239964,0
Tripura,Pre-Monsoon,6.5378959460762385,0.5326406325078233,30.611252102617158,96.13249198440793,65.38519159687979,29.2673661709913,0
Manipur,Post-Monsoon,8.050210047036144,1.9111010178812264,5.23234470865595,784.2424851270487,33.12023157842172,16.64511407684102,0
Arunachal Pradesh,Winter,6.294759967972389,0.7774127466671013,35.34257867130944,199.49530537884579,93.37311897549705,18.27164838500259,0
Mizoram,Monsoon,6.317133635530963,9.921778838770159,29.611149842133283,1857.699199706036,706.1826735025438,20.798559308398985,1
Sikkim,Post-Monsoon,8.144473788879331,0.6244080667242643,30.802738452705935,325.6832841497555,35.358163163670355,21.479157308550388,0
Assam,Monsoon,6.608608850455154,14.711668208231206,11.340331268422055,3542.104163382186,370.3703912379175,34.42639290144713,1
Arunachal Pradesh,Winter,8.316097413507046,0.7678022320388058,19.743702352774122,475.79507412588094,100.00671451962513,26.758612638997963,0
Nagaland,Pre-Monsoon,6.302530648947135,0.7577837349363065,49.321259874054284,452.36286201239426,72.56050816766174,28.537304203170603,0
Arunachal Pradesh,Winter,8.108271434355855,2.341303564240353,23.086280425319462,404.8380723707993,112.5382748124834,23.111025012886095,0
Manipur,Monsoon,7.767042146048658,12.987596926952705,13.340495416484899,2943.119364964289,768.0659415043021,32.42991544346042,1
Meghalaya,Monsoon,6.932125074746142,7.903693463204105,3.725904552634085,3417.7868472570535,611.1525992428607,21.947061988728745,1
Arunachal Pradesh,Post-Monsoon,6.933910882714859,3.8516919819095654,32.92541438683805,376.33419751904603,64.13779618701143,18.844957752661166,0
Mizoram,Pre-Monsoon,6.269304642559634,0.9127457214159347,2.7557368932326742,637.4631347043095,19.312606138383725,29.54446192989608,0
Tripura,Post-Monsoon,8.030066779910424,1.919016931575508,20.018295175543198,60.50430375608641,137.0317059524677,16.38219270580645,0
Sikkim,Post-Monsoon,7.065735494495449,3.748567791110138,47.92263970396786,451.9609794846366,72.60717617614687,31.70224263487341,0
Tripura,Pre-Monsoon,6.30864035403835,2.10237520162989,40.56892686092821,791.8877669631696,80.2251924707816,17.77970204536657,0
Tripura,Monsoon,7.0587750155920155,10.00964118076699,21.613556615354103,2599.6781096958234,328.35689358857417,32.810505323070416,1
Arunachal Pradesh,Monsoon,7.777510426369215,10.199340227498073,18.895376949772043,1464.4313789185926,578.8318533271095,32.986971325530526,1
Mizoram,Winter,7.13538876782153,3.6180057501611325,36.819374564568044,287.15890908252345,138.84986873614568,31.12457490616552,0
Tripura,Monsoon,6.538214938197861,5.451689555366838,24.360247233597104,1609.9054814228625,308.79554986453286,26.1232271052977,1
Assam,Monsoon,8.427360818778759,10.65875866041674,31.083122303389892,1370.9206760617021,743.2824212009061,28.88138452803215,1
Assam,Pre-Monsoon,7.451455999828232,1.9047246589570594,9.359507621518986,33.4328737271925,99.3771312755141,22.173009408112872,0
Mizoram,Post-Monsoon,7.723466816770061,3.7471214618865543,49.902319734911174,719.1810709938288,91.02635192624649,29.52906501474921,0
Assam,Monsoon,8.462799128814833,5.456019185126696,5.956732043047635,2827.7021606433905,696.9334660794226,18.97529992458739,1
Tripura,Winter,6.106810256042292,3.8923650577793976,24.331016397692963,645.6406444399151,44.61741308768661,21.038682356037995,0
Assam,Post-Monsoon,6.231579892531489,3.987730671706564,9.020932785852798,313.9388614768179,53.59161074885978,29.22701106384632,0
Arunachal Pradesh,Winter,7.1937420666044405,2.946890878018075,15.851759983547714,55.21916738328411,102.76180249395748,34.5367905752157,0
Meghalaya,Post-Monsoon,7.553043806302066,1.8034626751224363,26.50160311202918,482.9649963671752,99.4101583736347,18.881186764483104,0
Nagaland,Winter,7.433023417331839,2.091696256896765,43.31793902162042,576.137845309481,108.66353695963373,34.88731739150373,0
Manipur,Winter,6.093007735489055,0.9784717798154094,24.02176864242611,722.6177285437537,31.685091440907378,17.132107959438336,0
Mizoram,Post-Monsoon,7.516261582326193,0.5872665266499137,48.67821682152854,36.91143449136004,77.41151963723816,29.724529910808506,0
Tripura,Winter,7.850977812838296,3.4166065149101854,46.81135749887592,475.76205689905527,114.928820229149,15.376340400908406,0
Tripura,Post-Monsoon,8.055193272015956,3.1502285557438565,38.47766214659184,13.286871736672321,146.60603019271082,15.059914307601268,0
Mizoram,Pre-Monsoon,6.846745333330319,3.6195536972348354,39.063611757400636,180.7210001659063,45.480301536841985,28.557919939512743,0
Arunachal Pradesh,Winter,8.414659334778042,1.8249049228837153,20.425291201734648,415.1431981567039,42.92854682034107,18.5744082716908,0
Manipur,Post-Monsoon,7.711989356290919,2.3393316141122744,21.632729876331226,797.9648250866646,64.36296501582491,28.577454468097038,0
Tripura,Post-Monsoon,7.589127776744683,0.692260293860919,47.11407568625947,604.431854765491,102.53156399453817,32.20470905473309,0
Tripura,Pre-Monsoon,7.087553280472363,1.370886174762405,48.56160583515401,748.5680206444188,122.38810051047537,17.909901551380763,0
Arunachal Pradesh,Post-Monsoon,6.2371064682355355,3.5711970610567576,20.29776264169033,268.99178413901535,75.32701867221884,19.923171031089396,0
Nagaland,Monsoon,7.571173625942457,14.408249609268026,37.16416864725462,732.7326653008608,576.1782293865788,27.897116948598963,1
Manipur,Post-Monsoon,6.168855514216903,0.9824183471022052,22.66771948747448,363.7756280143836,130.43726581225934,34.38649655371151,0
Assam,Winter,7.764463034505041,2.727870951680674,49.35636170766891,138.58196065058334,100.74401034886321,25.50796511041852,0
Mizoram,Post-Monsoon,7.831393300514544,0.8318699692447213,6.930262888208954,68.51961951805862,98.13062434418565,26.31340725109295,0
Tripura,Post-Monsoon,7.632533072195413,1.859288302926727,21.880111690151644,695.1594303347065,74.62418680938809,28.497521993654793,0
Mizoram,Pre-Monsoon,7.483121189289573,0.5507895594034018,49.285168908670165,54.37977737971072,57.15776219688908,19.697658815717144,0
Meghalaya,Post-Monsoon,7.654480129701221,2.3396816367488475,49.00409396112807,567.3462940817122,135.15281660092472,28.315052337563145,0
Sikkim,Monsoon,8.483750405234435,10.996708073201097,15.795232615914145,3307.3416270031307,444.8366477935179,15.156422073294127,1
Tripura,Winter,7.554690263154045,2.560625764549689,23.733535230005344,761.6067885309203,56.06783878308248,21.62228632463534,0
Arunachal Pradesh,Monsoon,7.669676827629285,14.574178002034648,32.24823660866261,1450.4317096000939,655.4577443040713,23.427690277543206,1
Sikkim,Monsoon,8.397118984302924,10.695933653838061,19.334128261078597,1546.3839156625697,438.18353887241113,28.415599618067585,1
Mizoram,Pre-Monsoon,6.846951101553254,3.3203610671868153,16.19410031325953,68.5470274947311,113.8866834551221,19.555311897704406,0
Tripura,Pre-Monsoon,6.937287976905594,2.826265344167318,40.5550712157758,432.68921488123823,31.569534428308867,25.43520889069994,0
Sikkim,Winter,6.792061962430605,3.243396060744796,7.967916290460636,39.25432602068106,70.50388202668347,27.313241878545554,0
Tripura,Pre-Monsoon,8.403593984491655,2.3450165867622337,45.42376429628421,152.1022978624842,53.94067430476528,34.430892143092095,0
Sikkim,Post-Monsoon,8.295879901348071,1.4643077525224015,13.927008663641939,278.22727278549365,93.36559428843124,18.337535631450596,0
Sikkim,Monsoon,7.322031880428911,7.695567106411972,18.119176825341764,1864.7991927426558,479.90408037977477,27.6592918661716,1
Sikkim,Winter,7.912255797569592,2.4548289631077194,9.578940069657566,539.3654250639712,39.41885708820941,27.61377259949728,0
Manipur,Winter,6.777351160359321,3.7002939208313084,13.221866491501306,171.59326670203154,126.51590892715198,29.201161841589478,0
Tripura,Monsoon,7.678619974615804,8.805825614679973,18.908317356419907,950.5892528327852,754.4807408631527,32.604219836382825,1
Meghalaya,Pre-Monsoon,7.14931180624937,0.50030215039994,0.7258137592670244,306.8809590783258,46.102744135044325,22.53223162300074,0
Sikkim,Post-Monsoon,7.187444382784428,1.7743981188054487,30.949278581237095,299.9238148078516,61.92469263603472,21.61632633502257,0
Nagaland,Monsoon,6.130210958863869,6.637837187909784,17.645777340326614,1023.9719499645737,745.1054791661926,16.636915066276877,1
Nagaland,Monsoon,8.350932892619781,7.378050809850093,16.628856758972987,601.1122163603811,659.8691754293033,23.861460619192556,1
Manipur,Post-Monsoon,7.229563913306035,3.7170128716014217,24.358610269328544,404.0687983670463,51.98462492609568,20.117229922991072,0
Tripura,Winter,8.441803881077371,1.4339938450610814,42.419324331740114,310.21225605627086,149.59605163290865,22.57604642018904,0
Tripura,Monsoon,6.761252729544804,5.385622798495852,25.12823893359233,3920.7503049188676,739.4386076860994,20.83564114190351,1
Arunachal Pradesh,Monsoon,7.828817893789318,10.127388877120953,10.673404508336654,4596.19968640051,653.9262184864817,15.68053133359641,1
Manipur,Monsoon,7.157110754708793,14.43701456715901,36.01054414672061,2099.3078113558886,522.7743055621847,31.522280062845482,1
Assam,Post-Monsoon,7.032664355037603,0.5437182401032151,12.360052466050997,95.60280613031652,119.22461406349254,30.67069148154453,0
Manipur,Winter,6.400835728339629,1.8935458523523085,34.0847738122379,396.9062798769304,52.41427546321583,25.630633382215755,0
Manipur,Pre-Monsoon,6.4239363379839105,1.08339230704506,1.960752987207337,371.197239417104,94.00735284028208,33.267039155214135,0
Assam,Monsoon,8.082870442963056,13.620295756354704,13.204272210321887,1488.434104784314,744.6306844978994,28.150816998293877,1
Assam,Winter,7.47453233391108,0.9195591772903624,1.692281183138944,348.5639581749767,66.0593807013023,28.42510454244654,0
Tripura,Post-Monsoon,6.173413928773984,3.1580632324384648,27.766681561136135,481.95859853822975,126.10061604069908,24.15123739160773,0
Arunachal Pradesh,Winter,7.558585615210658,3.154921899819047,49.23360280713909,624.4329134073587,85.89267962135621,31.34765749758757,0
Meghalaya,Post-Monsoon,7.944939541461044,0.9810133203497001,31.74426964685787,150.5697747706625,26.71200376460603,31.251275503590268,0
Mizoram,Post-Monsoon,7.965847878023246,3.3636266448129213,1.7645979759855213,693.2008818638163,17.2751688263741,15.147277699818032,0
Arunachal Pradesh,Pre-Monsoon,8.220063169064968,1.4272716689483085,32.57116531874615,128.28681184997194,91.89077806142294,34.076642121837,0
Arunachal Pradesh,Winter,6.5854912390057345,1.7368051639517312,30.15486208770519,197.89922415655556,116.19787289936849,25.53525712646733,0
Mizoram,Monsoon,6.615167701340849,12.26290167342816,6.276435134671699,3735.820284879141,717.1777704578159,21.806221518580443,1
Manipur,Monsoon,6.324981689085737,7.0839034902111875,18.73351597411658,2102.1326942690494,365.8384144487354,34.37070317872188,1
Assam,Pre-Monsoon,7.1606213561360486,3.61893331283529,44.70656628604824,766.3955128581017,29.482945159935333,25.203899114977567,0
Meghalaya,Pre-Monsoon,8.259288202929918,1.7325996756690945,23.868303766783672,762.7529298874604,108.09452218643074,22.364974311611284,0
Tripura,Monsoon,8.153134050319911,5.837775884244778,7.266784416407629,4324.5614723217095,784.1552079929961,22.43699926443612,1
Nagaland,Monsoon,7.391579079946635,11.829217559019241,15.663839360466103,4456.089830739553,731.8617560535978,31.436514173179443,1
Manipur,Monsoon,6.803567864458884,9.42773830640077,18.230671325741522,4411.5952935568375,426.94885925938445,29.998139304011197,1
Sikkim,Winter,7.5881420559466335,2.7168246297440812,12.734804296124125,348.80192639151136,127.34828729816195,29.468839160584402,0
Assam,Winter,7.386373785267326,2.487450015163325,23.61616539329087,494.32211958359255,117.99723342367557,31.01216393303439,0
Arunachal Pradesh,Winter,8.322609207299056,3.170879010538886,17.315281076502103,87.37341037025313,99.15382425723526,30.103739666412427,0
Meghalaya,Post-Monsoon,6.052713240474713,1.7846328940115694,49.57155863383298,696.4252044847755,93.0472924094608,31.370163504753602,0
Arunachal Pradesh,Pre-Monsoon,8.14654383187617,3.9240476438084246,26.873148442140078,356.9491387054006,148.12150777988347,32.454831329882,0
Tripura,Pre-Monsoon,7.575659840909391,2.050498262298773,37.6136590112105,384.4025918198234,86.48595712868273,25.97837097333307,0
Manipur,Post-Monsoon,7.8689714864872675,3.1437693845897976,19.007696437336012,385.5339285764693,133.87143669538835,26.151336509578844,0
Sikkim,Monsoon,8.175933998998248,9.533115878087305,35.64380458228615,4999.087918575161,444.38023889881276,25.960410957042455,1
Mizoram,Monsoon,6.890673591605917,9.472018682138277,34.52999131558461,3325.6359812691258,498.2422833757674,30.233182911519712,1
Nagaland,Monsoon,6.386176509617068,13.198735745347616,46.5735481615151,2867.894615244101,617.7357264414713,15.90960452606603,1
Mizoram,Pre-Monsoon,7.645689444789645,3.4891361840833772,13.671705924746696,647.241296315946,34.13068060185609,20.200519836275497,0
Mizoram,Post-Monsoon,6.560625601309875,2.1448494461199603,31.336080488189566,788.8423013742297,108.30479341525358,24.872530533611545,0
Meghalaya,Winter,8.128813466494144,2.384833578954046,32.89948135674503,531.0563936685805,27.219022289227745,31.30777594034948,0
Meghalaya,Pre-Monsoon,7.303579576496275,3.2200004920007714,29.223065229244515,561.2313497047642,87.07019152738745,34.184145785842084,0
Mizoram,Monsoon,6.000253225592768,14.795767548763335,38.106885205756534,3198.649711950865,465.9635691876202,20.648094589864673,1
Nagaland,Winter,8.495063095943541,3.963695187658781,48.443854190043304,430.51019680431,20.15114087958726,33.29294352248226,0
Mizoram,Pre-Monsoon,6.837314805165125,3.779386318291933,8.693521926559,502.27790795186644,124.98219652370585,20.760384516586306,0
Sikkim,Monsoon,8.14302942224198,8.46355971058213,41.41783976050739,3314.0342816760503,717.9795197536913,23.31783809541853,1
Nagaland,Winter,6.550084853664465,2.047251054422701,36.54391201086005,43.06478776224121,19.905488265061518,34.671383759241685,0
Manipur,Monsoon,6.399937734643993,9.126581207961966,1.5340781132082204,2346.9796256778327,366.6525877334906,29.414426457202346,1
Assam,Post-Monsoon,6.842694079493224,3.7116493546648277,12.573388813679287,310.0335024154335,129.51996525793757,31.227694231190988,0
Nagaland,Pre-Monsoon,6.604544777420995,3.11688349626455,27.86380285576603,123.4028609153551,136.02984199848646,15.159553803314816,0
Mizoram,Post-Monsoon,7.892784173711038,3.8821922489348326,42.128956351300964,527.5565648260406,117.36162909307238,30.69878233076168,0
Assam,Monsoon,8.176067460154627,5.271682935358123,22.629971100373204,1676.1749251584536,346.41948127646316,30.595786866965945,0
Mizoram,Monsoon,6.309692096956128,5.919755913319226,43.414717902794635,1490.4519809938063,323.71988135761785,21.87582400672559,1
Mizoram,Post-Monsoon,7.678323795243775,3.52938295862077,26.80060581355904,168.20412244117048,143.9755301072781,24.268894003046917,0
Sikkim,Monsoon,7.596555176446147,9.847419823174734,2.953998855699896,4228.363709244888,393.3018845747192,19.136602680681175,1
Arunachal Pradesh,Pre-Monsoon,7.7693423718569345,2.0602686336135854,32.84616835646052,409.0593821501595,91.58162647288674,32.42935737525462,0
Nagaland,Monsoon,6.36038170462873,10.717051742422797,22.711096331084768,1243.213504999023,446.27777943943283,25.393377681084484,1
Sikkim,Monsoon,7.212603134051556,13.821283504737949,24.986338888650433,1035.8027116050548,389.74702397814826,33.89709398729908,1
Assam,Monsoon,7.987579162351057,10.711267299502856,5.294654766368573,2643.3383704935977,646.3000235027755,34.30672557084732,1
Meghalaya,Winter,6.957404493600014,3.6875697403021883,3.085643432268376,359.9874255487617,80.07419624785379,21.11882288017397,0
Meghalaya,Pre-Monsoon,7.40284609157337,3.851509932416076,32.130842911258306,96.7262740352001,72.87566610248115,18.967856293310174,0
Meghalaya,Post-Monsoon,6.953492814589727,3.255019081887394,7.880282739746342,346.7598222669353,42.95235955744075,16.45556892873693,0
Meghalaya,Pre-Monsoon,6.8476730326877,3.106716116140891,5.6165006650558515,672.0009898742796,129.18741157797837,18.167201874026578,0
Nagaland,Winter,7.646061102477503,1.9101724995302125,24.0296661275052,705.5468668495994,136.5447903160261,19.06677150155062,0
Arunachal Pradesh,Winter,7.100527566606198,3.656389792561075,8.654599025636411,153.7292587755432,123.82611037227784,31.09999108342548,0
Assam,Post-Monsoon,8.467559363512844,3.6868726769881066,0.3453433868727207,277.00443810775624,137.23322745921473,24.356909004183628,0
Mizoram,Monsoon,8.457253436565686,10.115321614615347,9.710522816698685,3333.803372600926,690.941765855669,16.59968230823633,1
Nagaland,Monsoon,7.5887942575571365,9.066625154501185,21.066812469580515,2659.5823902341463,347.0731959639669,16.459735133996205,1
Meghalaya,Pre-Monsoon,8.474948453624894,2.3061618705624833,49.4658359948075,23.39030731725176,45.730084080535654,24.269945660445504,0
Nagaland,Monsoon,7.464780739115078,6.170563216966418,30.262550902870107,3052.205854512376,613.0639352537794,17.3254842151365,1
Manipur,Monsoon,7.809205436870703,12.448943590162973,1.3967847178262105,2454.311020602391,680.6727199029899,26.52030740913058,1
Tripura,Winter,7.4791504117656356,3.98473034988824,23.72704115450051,433.8761525495098,127.89616083706902,27.202160047376257,0
Sikkim,Post-Monsoon,7.886369627802149,0.6298347308668939,7.448011397001608,495.8835555226137,61.52200583814928,22.1588053775892,0
Arunachal Pradesh,Pre-Monsoon,8.373591019168547,0.5845246297988761,32.02262902364694,57.19129270977852,83.76639865546399,27.572157391307197,0
Arunachal Pradesh,Pre-Monsoon,6.704593890877486,1.6096861288949342,35.89732033905651,573.020502672811,140.1310335578539,31.615824933409797,0
Arunachal Pradesh,Winter,6.035363894995684,0.6088085318345497,17.508387571036465,797.7210385370022,28.60666691774466,17.931452635234777,0
Nagaland,Post-Monsoon,7.559272904914159,2.6548089278568754,42.10648501272254,590.3167258047744,78.3464395930888,27.734929358667713,0
Manipur,Winter,6.83925657878949,2.8340886791784645,19.73417343311448,761.5342368577976,125.6557381079366,24.552004848658385,0
Tripura,Monsoon,7.671768720023284,9.407168073100003,5.692027516651238,1013.7009001309768,478.1234732570962,21.676209216812417,1
Mizoram,Monsoon,6.850393386533019,5.651304626514209,24.95586988698961,2784.414942744443,772.9280801866109,27.88033609390554,1
Meghalaya,Pre-Monsoon,8.470031990708982,2.3517401720677893,37.99750095780321,462.03683810615644,130.49967442349856,19.887716538874123,0
Arunachal Pradesh,Monsoon,7.193772873324969,12.905275389350706,2.687484373543575,3900.971149748436,331.49182772001035,25.218937676810242,1
